0,1,2,3,4,5,6
13.32,-0.07137248,-0.08068792,-0.4998654,-0.5919212,0.279083,0.793414
13.33,-0.07914783,-0.08457989,-0.3939735,-0.6366328,0.2427425,0.8368073
13.34,-0.08383708,-0.08561319,-0.2898991,-0.6663154,0.2022119,0.8670726
13.35,-0.08560441,-0.08409019,-0.1907689,-0.6791861,0.1585421,0.8821717
13.36,-0.08472585,-0.08039777,-0.09923903,-0.6740857,0.1129603,0.8802904
13.37,-0.08156817,-0.07498179,-0.01742076,-0.6505253,0.06682223,0.8599304
13.38,-0.07656417,-0.06831992,0.05316705,-0.6087012,0.02155157,0.8200001
13.39,-0.07018576,-0.0608944,0.1116174,-0.5494793,-0.02142989,0.7599005
13.4,-0.06291656,-0.05316647,0.1576274,-0.4743518,-0.06077635,0.6795998
13.41,-0.05522575,-0.04555368,0.1914663,-0.3853679,-0.09529239,0.5796925
13.42,-0.04754448,-0.03841148,0.2139207,-0.2850442,-0.1240025,0.4614378
13.43,-0.04024626,-0.03201973,0.2262214,-0.176259,-0.1462112,0.3267737
13.44,-0.03363204,-0.02657476,0.2299565,-0.06213671,-0.1615498,0.178303
13.45,-0.02792085,-0.02218684,0.2269736,0.05407302,-0.1700063,0.01925076
13.46,-0.02324576,-0.0188829,0.2192777,0.1691153,-0.1719346,-0.1466092
13.47,-0.01965533,-0.01661385,0.2089269,0.2798438,-0.1680442,-0.3150561
13.48,-0.01711973,-0.01526547,0.1979323,0.3833249,-0.159367,-0.4815503
13.49,-0.01554082,-0.01467204,0.1881647,0.4769266,-0.1472042,-0.641385
13.5,-0.01476516,-0.01463133,0.1812718,0.5583912,-0.1330555,-0.7898538
13.51,-0.01459869,-0.01492002,0.1786088,0.6258888,-0.118532,-0.9224293
13.52,-0.01482221,-0.01530835,0.1811841,0.6780507,-0.1052606,-1.034945
13.53,-0.01520631,-0.01557336,0.189622,0.7139837,-0.09478228,-1.123771
13.54,-0.01552502,-0.01550989,0.2041432,0.7332657,-0.08845171,-1.185973
13.55,-0.01556752,-0.01493917,0.2245622,0.7359255,-0.08734471,-1.219458
13.56,-0.01514731,-0.01371468,0.2503023,0.7224083,-0.09217865,-1.223073
13.57,-0.01410886,-0.01172557,0.2804247,0.6935317,-0.1032521,-1.196683
13.58,-0.01233166,-0.008897906,0.3136732,0.6504345,-0.1204084,-1.141196
13.59,-0.009731937,-0.00519402,0.3485277,0.5945221,-0.143026,-1.058545
13.6,-0.006262519,-0.0006107654,0.3832688,0.5274122,-0.1700383,-0.9516251
13.61,-0.001911324,0.00482305,0.416047,0.4508825,-0.1999818,-0.8241812
13.62,0.003301057,0.01104945,0.4449556,0.3668225,-0.2310723,-0.6806599
13.63,0.009324117,0.01798397,0.4681044,0.2771922,-0.2613031,-0.5260231
13.64,0.01608017,0.02551794,0.4836924,0.1839851,-0.2885625,-0.3655367
13.65,0.02346677,0.03352036,0.4900757,0.0891973,-0.3107608,-0.2045455
13.66,0.03135867,0.04183929,0.4858314,-0.00519928,-0.3259613,-0.04824223
13.67,0.03960939,0.05030306,0.4698138,-0.09728187,-0.3325052,0.09855351
13.68,0.04805235,0.05872145,0.4412038,-0.1852009,-0.3291232,0.2315969
13.69,0.05650214,0.06688725,0.3995481,-0.2672059,-0.3150255,0.3473887
13.7,0.06475587,0.07457847,0.3447909,-0.3416739,-0.2899643,0.4433057
13.71,0.07259521,0.08156157,0.2772941,-0.4071424,-0.254264,0.517685
13.72,0.07978933,0.08759587,0.197847,-0.4623451,-0.2088167,0.569857
13.73,0.08609893,0.09243929,0.1076656,-0.5062518,-0.1550425,0.6001268
13.74,0.0912817,0.09585544,0.008378704,-0.5381081,-0.09481791,0.6097064
13.75,0.09509897,0.09762192,-0.09799772,-0.5574746,-0.03037598,0.6006017
13.76,0.09732379,0.09753952,-0.2090998,-0.5642596,0.03581514,0.5754631
13.77,0.09774985,0.09544199,-0.3222678,-0.5587445,0.1011868,0.5374093
13.78,0.09620121,0.09120593,-0.434612,-0.5415955,0.1632091,0.4898349
13.79,0.09254214,0.08476012,-0.5430901,-0.5138599,0.2195251,0.4362148
13.8,0.08668673,0.07609393,-0.6445966,-0.4769442,0.2680722,0.3799158
13.81,0.07860751,0.06526402,-0.7360605,-0.4325718,0.3071822,0.3240275
13.82,0.06834274,0.05239894,-0.8145502,-0.3827224,0.3356537,0.2712198
13.83,0.05600155,0.03770117,-0.8773798,-0.3295519,0.3527952,0.2236365
13.84,0.04176677,0.02144614,-0.9222146,-0.2752984,0.3584336,0.1828259
13.85,0.02589471,0.003978133,-0.9471707,-0.2221779,0.3528932,0.1497122
13.86,0.008711931,-0.01429713,-0.9509029,-0.1722747,0.3369443,0.1246061
13.87,-0.009391259,-0.03292306,-0.9326773,-0.127435,0.3117298,0.1072492
13.88,-0.02797059,-0.05140572,-0.8924233,-0.08916781,0.2786739,0.09688819
13.89,-0.0465406,-0.06922991,-0.8307627,-0.05856273,0.2393819,0.09237029
13.9,-0.06459005,-0.08587719,-0.7490108,-0.03622804,0.1955379,0.09225174
13.91,-0.08159955,-0.1008453,-0.649151,-0.02225539,0.1488087,0.09491162
13.92,-0.09706057,-0.1136677,-0.53378,-0.01621353,0.1007597,0.09866259
13.93,-0.1104953,-0.1239333,-0.4060268,-0.01717258,0.05278816,0.101852
13.94,-0.121476,-0.1313042,-0.2694478,-0.02375825,0.00607684,0.102948
13.95,-0.1296437,-0.1355316,-0.1279016,-0.03423306,-0.03842969,0.1006077
13.96,-0.1347247,-0.1364682,0.01459045,-0.04660037,-0.08002786,0.09372549
13.97,-0.1365435,-0.134077,0.1539921,-0.05872492,-0.1182384,0.08146132
13.98,-0.1350333,-0.1284352,0.2864018,-0.06846288,-0.1527743,0.06325205
13.99,-0.1302409,-0.1197336,0.4081971,-0.07379351,-0.1834982,0.03880767
14.0,-0.1223273,-0.1082708,0.5161675,-0.07294453,-0.2103746,0.008096887
14.01,-0.1115632,-0.09444196,0.6076282,-0.06450362,-0.233422,-0.02867432
14.02,-0.0983195,-0.07872362,0.6805123,-0.04750951,-0.2526705,-0.07108698
14.03,-0.08305282,-0.06165417,0.7334351,-0.02151734,-0.2681281,-0.1185332
14.04,-0.06628721,-0.04381131,0.7657279,0.01336544,-0.2797595,-0.1702379
14.05,-0.04859225,-0.02578752,0.7774432,0.05647441,-0.2874785,-0.2252761
14.06,-0.03055892,-0.008164807,0.7693271,0.1066147,-0.2911533,-0.2825867
14.07,-0.01277448,0.008510061,0.7427653,0.1621165,-0.290625,-0.3409828
14.08,0.00420262,0.02374844,0.6997032,0.2209169,-0.2857355,-0.3991607
14.09,0.01986622,0.03713966,0.6425456,0.2806616,-0.2763621,-0.4557092
14.1,0.03378322,0.04836675,0.5740412,0.3388216,-0.2624544,-0.5091228
14.11,0.04561047,0.05721722,0.4971573,0.3928183,-0.24407,-0.5578202
14.12,0.05510698,0.06358837,0.4149516,0.4401493,-0.2214048,-0.6001702
14.13,0.06214067,0.06748689,0.3304461,0.478509,-0.1948146,-0.6345273
14.14,0.06668951,0.0690229,0.2465092,0.5058976,-0.164825,-0.6592757
14.15,0.06883702,0.06839884,0.1657506,0.5207136,-0.1321291,-0.6728836
14.16,0.06876245,0.06589404,0.09043324,0.5218255,-0.09757062,-0.6739632
14.17,0.0667264,0.06184591,0.02240496,0.50862,-0.06211557,-0.6613371
14.18,0.06305282,0.05662897,-0.03694813,0.4810255,-0.02681109,-0.634106
14.19,0.05810849,0.05063304,-0.08672571,0.4395104,0.007263877,-0.5917143
14.2,0.05228129,0.04424185,-0.1265153,0.3850576,0.03905394,-0.53401
14.21,0.04595858,0.03781336,-0.1563733,0.3191178,0.06758494,-0.4612944
14.22,0.03950695,0.0316628,-0.1767875,0.2435443,0.09202007,-0.3743584
14.23,0.03325446,0.02604935,-0.188623,0.1605132,0.1117108,-0.2745008
14.24,0.02747628,0.02116701,-0.1930565,0.07243339,0.1262387,-0.163527
14.25,0.02238435,0.01713988,-0.1915001,-0.01814867,0.1354461,-0.04372592
14.26,0.01812159,0.01402196,-0.1855205,-0.1086459,0.1394519,0.08217578
14.27,0.01476041,0.01180092,-0.1767561,-0.1965241,0.1386521,0.2110821
14.28,0.01230552,0.01040549,-0.1668353,-0.2793889,0.1337035,0.3396166
14.29,0.01070045,0.009715582,-0.1573006,-0.3550617,0.1254917,0.4642304
14.3,0.009836956,0.009574187,-0.1495389,-0.4216445,0.115084,0.5813239
14.31,0.009566622,0.009800289,-0.1447233,-0.4775678,0.1036697,0.6873792
14.32,0.009713535,0.01020171,-0.143765,-0.5216254,0.09249067,0.7790975
14.33,0.01008725,0.01058713,-0.1472796,-0.5529914,0.08276596,0.8535342
14.34,0.01049512,0.01077668,-0.1555666,-0.5712233,0.07561522,0.9082266
14.35,0.0107533,0.01061048,-0.1686025,-0.5762503,0.07198462,0.9413073
14.36,0.01069586,0.009955026,-0.1860481,-0.56835,0.07258064,0.9515977
14.37,0.0101818,0.008707262,-0.2072681,-0.5481151,0.07781583,0.9386745
14.38,0.009099696,0.006796473,-0.2313622,-0.5164135,0.08777061,0.9029066
14.39,0.007370151,0.004184357,-0.2572059,-0.4743427,0.102174,0.8454587
14.4,0.004946337,0.0008636039,-0.2834991,-0.4231843,0.1204056,0.7682589
14.41,0.001812912,-0.003144537,-0.3088206,-0.3643572,0.1415195,0.6739318
14.42,-0.002016182,-0.00779324,-0.3316857,-0.2993754,0.1642896,0.5656988
14.43,-0.006500603,-0.01301324,-0.3506054,-0.2298082,0.1872745,0.4472485
14.44,-0.01157674,-0.01871579,-0.3641451,-0.1572462,0.2088985,0.322585
14.45,-0.01716074,-0.02479523,-0.3709802,-0.08327272,0.2275443,0.1958589
14.46,-0.02315121,-0.03113106,-0.3699482,-0.009438642,0.2416516,0.071191
14.47,-0.0294314,-0.0375896,-0.3600945,0.06275758,0.2498166,-0.04750338
14.48,-0.03587098,-0.04402533,-0.3407127,0.1318884,0.2508837,-0.1566793
14.49,-0.04232746,-0.05028209,-0.3113768,0.1966141,0.2440264,-0.2533085
14.5,-0.04864737,-0.05619461,-0.2719656,0.2557008,0.2288085,-0.3349987
14.51,-0.05466769,-0.06159032,-0.2226795,0.3080389,0.2052241,-0.4000798
14.52,-0.06021757,-0.06629196,-0.1640479,0.3526648,0.1737115,-0.4476521
14.53,-0.06512073,-0.07012112,-0.09692835,0.3887844,0.1351399,-0.477595
14.54,-0.06919864,-0.07290264,-0.02249633,0.415798,0.09077059,-0.4905353
14.55,-0.07227482,-0.07447008,0.05777379,0.4333256,0.04219244,-0.4877785
14.56,-0.07417993,-0.074672,0.1421375,0.4412309,-0.008761477,-0.4712068
14.57,-0.07475792,-0.07337889,0.228618,0.4396405,-0.06011298,-0.4431516
14.58,-0.07387276,-0.07049036,0.3150533,0.4289568,-0.109846,-0.4062474
14.59,-0.07141563,-0.0659423,0.3991524,0.409861,-0.1560155,-0.3632769
14.6,-0.06731212,-0.05971346,0.4785592,0.3833048,-0.1968502,-0.3170165
14.61,-0.06152902,-0.05183109,0.5509233,0.3504882,-0.2308434,-0.2700911
14.62,-0.05408021,-0.04237514,0.613976,0.3128231,-0.2568261,-0.2248461
14.63,-0.04503134,-0.03148066,0.6656089,0.2718832,-0.2740166,-0.1832443
14.64,-0.0345027,-0.01933807,0.7039535,0.2293408,-0.2820466,-0.1467912
14.65,-0.0226701,-0.006191103,0.7274562,0.1868939,-0.2809603,-0.1164923
14.66,-0.009763464,0.00766777,0.7349485,0.1461865,-0.2711896,-0.09284268
14.67,0.003937118,0.02190433,0.7257063,0.1087274,-0.2535068,-0.0758472
14.68,0.0181077,0.03615196,0.6994957,0.07581169,-0.2289604,-0.06506747
14.69,0.03238926,0.05002306,0.6566028,0.04845024,-0.198798,-0.05969084
14.7,0.04639855,0.06312211,0.5978447,0.02731293,-0.1643841,-0.05861497
14.71,0.05974083,0.07506001,0.5245589,0.01268877,-0.1271168,-0.06054099
14.72,0.07202386,0.08546896,0.4385722,0.004467025,-0.08835197,-0.06406875
14.73,0.08287273,0.09401736,0.3421486,0.002141231,-0.04933713,-0.06778769
14.74,0.09194481,0.100424,0.2379164,0.004836567,-0.01116107,-0.07035796
14.75,0.09894418,0.1044706,0.1287801,0.01135978,0.02527959,-0.0705779
14.76,0.1036348,0.106013,0.01781727,0.02026907,0.05929557,-0.06743527
14.77,0.1058518,0.1049883,-0.09183295,0.02996009,0.09040271,-0.06014121
14.78,0.1055102,0.1014205,-0.1970855,0.03876299,0.1183044,-0.0481476
14.79,0.1026106,0.09542076,-0.2950237,0.04504477,0.1428622,-0.03114945
14.8,0.09724107,0.08718561,-0.383008,0.04731069,0.1640578,-0.009075092
14.81,0.08957603,0.07698985,-0.4587714,0.04429847,0.1819523,0.01793238
14.82,0.07987025,0.06517667,-0.5205007,0.03505973,0.1966456,0.04953915
14.83,0.06844994,0.05214418,-0.5668968,0.01902352,0.2082412,0.08524666
14.84,0.05570009,0.03832926,-0.5972133,-0.003961689,0.2168185,0.1244169
14.85,0.04204898,0.02418947,-0.6112705,-0.03360999,0.2224156,0.1662949
14.86,0.0279505,0.01018372,-0.6094463,-0.06920498,0.2250236,0.2100271
14.87,0.0138651,-0.003247005,-0.5926429,-0.109631,0.2245921,0.2546763
14.88,0.0002403748,-0.01569829,-0.5622326,-0.1534266,0.2210439,0.2992322
14.89,-0.01250782,-0.02681894,-0.5199858,-0.1988567,0.214299,0.3426209
14.9,-0.02401265,-0.03632504,-0.4679843,-0.2440001,0.2043018,0.383714
14.91,-0.03397116,-0.04401048,-0.408525,-0.2868449,0.1910514,0.4213389
14.92,-0.04215576,-0.04975353,-0.3440186,-0.3253897,0.1746294,0.4542944
14.93,-0.04842187,-0.05351898,-0.2768876,-0.3577422,0.155223,0.4813709
14.94,-0.05271135,-0.05535597,-0.2094695,-0.3822114,0.1331408,0.5013772
14.95,-0.05505138,-0.0553915,-0.1439279,-0.3973882,0.1088191,0.5131747
14.96,-0.05554911,-0.05382021,-0.08217578,-0.4022117,0.08281758,0.5157179
14.97,-0.0543824,-0.05089095,-0.02581464,-0.3960166,0.05580424,0.5080999
14.98,-0.05178714,-0.04689113,0.02391065,-0.3785615,0.02853032,0.4896009
14.99,-0.04804211,-0.04212971,0.0661382,-0.3500371,0.001796587,0.4597381
15.0,-0.04345223,-0.03691988,0.1003977,-0.3110536,-0.02358673,0.4183115
